date,high,open,low,close,quantity,amount,ma7,ma20,ma60,ma120,ma453
2021-06-18,38202.84,38092.97,35129.29,35819.84,95228.042935,3507868126.3062,38212.69,37018.016500000005,44892.59,50204.69616666667,24861.85995584989
2021-06-19,36457.0,35820.48,34803.52,35483.72,68712.449461,2453817534.77717,38203.77714285714,37010.139,44543.568666666666,50034.5105,24925.9138410596
2021-06-20,36137.72,35483.72,33336.0,35600.16,89878.17085,3124634336.84076,37715.14714285714,36927.4565,44240.44416666667,49865.835250000004,24989.61238410596
2021-06-21,35750.0,35600.17,31251.23,31608.93,168778.873159,5545926077.78807,36442.66714285714,36673.2485,43905.74366666667,49650.83825,25044.648807947022
2021-06-22,33298.78,31614.12,28805.0,32509.56,204208.179762,6406159197.07679,35352.02714285714,36420.2925,43595.484000000004,49471.02066666666,25101.541081677704
2021-06-23,34881.0,32509.56,31683.0,33678.07,126966.100563,4282250433.91944,34684.75,36141.8565,43322.6545,49344.24625,25161.847836644592
2021-06-24,35298.0,33675.07,32286.57,34663.09,86625.80426,2925373222.10598,34194.76714285714,36033.561,43082.593166666666,49219.136999999995,25224.599359823398
2021-06-25,35500.0,34663.08,31275.0,31584.45,116061.130356,3846120542.6573,33589.71142857143,35837.1235,42708.9775,49090.05966666667,25281.33894039735
2021-06-26,32730.0,31576.09,30151.0,32283.65,107820.375287,3376415451.79312,33132.55857142857,35661.4905,42330.17216666667,48973.4495,25338.489646799117
2021-06-27,34749.0,32283.65,31973.45,34700.34,96613.244211,3199980157.75033,33004.01285714286,35718.868,41994.4075,48878.39875000001,25400.93975717439
2021-06-28,35297.71,34702.49,33862.72,34494.89,82222.267819,2837122779.5244,33416.29285714286,35774.572,41676.738999999994,48789.725666666665,25462.423134657834
2021-06-29,36600.0,34494.89,34225.43,35911.73,90788.79622,3233947791.86339,33902.317142857144,35700.756,41313.69666666666,48675.764833333335,25526.700485651214
2021-06-30,36100.0,35911.72,34017.55,35045.0,77152.197634,2688939291.09567,34097.59285714286,35619.22,40934.4405,48564.13441666667,25589.196953642386
2021-07-01,35057.57,35045.0,32711.0,33504.69,71708.266112,2410809595.39046,33932.107142857145,35427.8555,40549.881833333326,48423.76208333333,25648.021898454746
2021-07-02,33977.04,33502.33,32699.0,33786.55,56172.181378,1870193042.39354,34246.69285714286,35339.8775,40160.16783333334,48302.19925,25707.654944812366
2021-07-03,34945.61,33786.54,33316.73,34669.13,43044.578641,1478423023.50348,34587.47571428572,35122.3055,39851.319833333335,48184.84441666667,25768.006445916115
2021-07-04,35967.85,34669.12,34357.15,35286.51,43703.475789,1544458212.39263,34671.21428571428,34860.8165,39482.15983333334,48071.547,25830.01348785872
2021-07-05,35293.78,35288.13,33125.55,33690.14,64123.874245,2183406257.49383,34556.25,34538.1215,39103.767499999994,47927.53358333333,25888.13459161148
2021-07-06,35118.88,33690.15,33532.0,34220.01,58210.596349,1991691100.94827,34314.57571428572,34331.671500000004,38718.85516666667,47776.240583333325,25947.596997792494
2021-07-07,35059.09,34220.02,33777.77,33862.12,53807.521675,1857658028.4808,34145.59285714286,34120.129,38302.18966666667,47601.05408333333,26007.206710816776
2021-07-08,33929.64,33862.11,32077.0,32875.71,70136.48032,2304973020.29872,34055.73857142857,33972.9225,37879.4375,47409.58841666666,26064.599381898453
2021-07-09,34100.0,32875.71,32261.07,33815.81,47153.939899,1562958239.39138,34059.91857142857,33889.527,37512.76533333333,47209.94383333333,26124.007814569537
2021-07-10,34262.0,33815.81,33004.78,33502.87,34761.175468,1171790111.083,33893.31,33784.6625,37126.646166666666,47012.28675,26182.870860927153
2021-07-11,34666.0,33502.87,33306.47,34258.99,31572.647448,1070033013.19204,33746.52142857143,33917.1655,36870.44066666667,46787.87508333333,26243.33507726269
2021-07-12,34678.43,34259.0,32658.34,33086.63,48181.403762,1620646741.33496,33660.305714285714,33946.019,36594.035,46572.194416666665,26301.757571743932
2021-07-13,33340.0,33086.94,32202.25,32729.77,41126.361008,1348583017.01034,33447.41428571429,33898.60400000001,36308.84033333333,46381.565833333334,26358.33114790287
2021-07-14,33114.03,32729.12,31550.0,32820.02,46777.823484,1515692074.98755,33298.54285714286,33806.4505,36076.457500000004,46180.89308333334,26415.26816777042
2021-07-15,33185.25,32820.03,31133.0,31880.0,51639.576353,1652077965.43656,33156.29857142857,33821.227999999996,35833.9325,45955.61833333333,26469.6421192053
2021-07-16,32249.18,31874.49,31020.0,31383.87,48499.864154,1538342711.57966,32808.87857142857,33776.238999999994,35631.363000000005,45736.74924999999,26523.20311258278
2021-07-17,31955.92,31383.86,31164.31,31520.07,34012.242132,1072815966.33631,32525.62142857143,33617.2255,35442.5345,45515.83308333333,26577.71357615894
2021-07-18,32435.0,31520.07,31108.97,31778.56,35923.716186,1140964365.6466,32171.274285714284,33481.409,35360.67566666667,45296.46875,26632.7625607064
2021-07-19,31899.0,31778.57,30407.44,30839.65,47340.468499,1470563281.9365,31850.277142857143,33227.805,35199.22583333334,45075.536166666665,26685.112472406185
2021-07-20,31063.07,30839.65,29278.0,29790.35,61034.049017,1821230700.02039,31430.359999999997,32965.072499999995,35074.86483333333,44873.09533333334,26734.357417218544
2021-07-21,32858.0,29790.34,29482.61,32144.51,82796.265128,2603140706.08222,31333.858571428573,32897.063500000004,34986.4445,44688.1255,26788.74927152318
2021-07-22,32591.35,32144.51,31708.0,32287.83,46148.092433,1482763544.95054,31392.12,32822.1275,34946.9875,44521.327000000005,26843.383178807948
2021-07-23,33650.0,32287.58,31924.32,33634.09,50112.863626,1631947003.07305,31713.579999999998,32770.3755,34860.950833333336,44374.16291666667,26900.648057395145
2021-07-24,34500.0,33634.1,33401.14,34258.14,47977.550138,1625046258.43655,32104.73285714286,32718.957000000002,34793.1745,44201.10083333333,26959.110573951435
2021-07-25,35398.0,34261.51,33851.12,35381.02,47852.928313,1646935552.80554,32619.37,32803.501000000004,34728.82633333333,44030.79983333334,27020.13052980132
2021-07-26,40550.0,35381.02,35205.78,37237.6,152452.512724,5832475057.06568,33533.362857142856,32954.3805,34707.28666666667,43876.29958333333,27082.95399558499
2021-07-27,39542.61,37241.33,36383.0,39457.87,88397.267015,3335658261.99555,34914.43714285714,33234.168,34770.526333333335,43724.81958333333,27151.028763796912
2021-07-28,40900.0,39456.61,38772.0,40019.56,101344.528441,4040889461.66153,36039.444285714286,33591.360499999995,34860.7665,43568.76116666666,27219.8866004415
2021-07-29,40640.0,40019.57,39200.0,40016.48,53998.439283,2154190697.34532,37143.537142857145,33901.39399999999,34933.68666666667,43412.72725,27288.417350993375
2021-07-30,42316.71,40018.49,38313.23,42206.37,73602.784805,2939833541.38154,38368.148571428566,34336.569,35016.22933333333,43275.11,27361.9542384106
2021-07-31,42448.0,42206.36,41000.15,41461.83,44849.791012,1868285510.88468,39397.24714285714,34696.710999999996,35095.708333333336,43129.37516666667,27433.89655629139
2021-08-01,42599.0,41461.84,39422.01,39845.44,53953.186326,2227567271.48787,40035.02142857143,35034.65149999999,35133.65433333333,42985.98766666666,27501.939845474615
2021-08-02,40480.01,39850.27,38690.0,39147.82,50837.351954,2010928003.59441,40307.909999999996,35355.554,35132.00483333333,42827.202750000004,27568.17582781457
2021-08-03,39780.0,39146.86,37642.03,38207.05,57117.435853,2195360658.56733,40129.22142857143,35624.90550000001,35154.97233333333,42652.84491666666,27630.473068432668
2021-08-04,39969.66,38207.04,37508.56,39723.18,52329.35243,2028792778.1848,40086.881428571425,36017.0645,35225.138666666666,42500.61183333334,27696.52863134658
2021-08-05,41350.0,39723.17,37332.7,40862.46,84343.755621,3314527738.33973,40207.735714285714,36490.994,35309.574499999995,42374.85358333334,27765.674459161146
2021-08-06,43392.43,40862.46,39853.86,42836.87,75753.941347,3148022459.91616,40297.80714285715,37056.833999999995,35464.30916666667,42247.84816666666,27840.981523178805
2021-08-07,44700.0,42836.87,42446.41,44572.54,73396.740808,3197407326.03679,40742.194285714286,37696.533,35650.838,42134.76483333333,27920.47604856512
2021-08-08,45310.0,44572.54,43261.0,43794.37,69329.092698,3074924734.87934,41306.327142857146,38344.269,35757.61,42001.64183333333,27997.702494481233
2021-08-09,46454.15,43794.36,42779.0,46253.4,74587.884845,3362870286.25812,42321.409999999996,39167.421500000004,35917.238000000005,41887.06658333333,28079.256644591613
2021-08-10,46700.0,46248.87,44589.46,45584.99,53814.643421,2452485823.93365,43375.40142857143,39839.4455,36054.788166666665,41768.10816666667,28158.26991169978
2021-08-11,46743.47,45585.0,45341.14,45511.0,52734.901977,2432788769.8327,44202.23285714286,40500.604,36220.86966666667,41617.57483333334,28238.169646799117
2021-08-12,46218.12,45510.67,43770.0,44399.0,55266.108781,2478758524.86418,44707.45285714285,41038.8495,36310.51016666667,41462.903750000005,28315.471479028696
2021-08-13,47886.0,44400.06,44217.39,47800.0,48239.370431,2239435701.11779,45416.47142857143,41715.9425,36431.90533333333,41334.90391666667,28399.62150110375
2021-08-14,48144.0,47799.99,45971.03,47068.51,46114.359022,2166461458.66825,45773.03857142857,42300.316999999995,36547.31316666667,41216.01816666666,28482.03779249448
2021-08-15,47372.27,47068.5,45500.0,46973.82,42110.711334,1950753713.21212,46227.24571428571,42787.128,36691.060000000005,41107.41116666667,28564.15322295806
2021-08-16,48053.83,46973.82,45660.0,45901.29,52480.574014,2462127629.60902,46176.944285714286,43109.299,36821.19866666666,41022.00516666667,28644.484039735104
2021-08-17,47160.0,45901.3,44376.0,44695.95,57039.341629,2616339597.91574,46049.938571428575,43343.118500000004,36969.13383333333,40930.86191666666,28723.131501103755
2021-08-18,46000.0,44695.95,44203.28,44705.29,54099.415985,2439673265.94712,45934.83714285715,43577.559,37122.82666666666,40833.19766666667,28801.575849889625
2021-08-19,47033.0,44699.37,43927.7,46760.62,53411.75392,2416320067.13377,46272.211428571434,43805.271499999995,37308.83433333333,40774.63925,28884.53715231788
2021-08-20,49382.99,46760.62,46622.99,49322.47,56850.352228,2721131744.27782,46489.70714285714,44198.3035,37604.060000000005,40754.90183333333,28974.166578366443
2021-08-21,49757.04,49322.47,48222.0,48821.87,46745.136584,2290966131.37616,46740.18714285714,44647.12500000001,37875.93183333333,40735.70791666666,29062.293554083888
2021-08-22,49500.0,48821.88,48050.0,49239.22,37007.887795,1807169840.16917,47063.815714285716,45151.695,38135.28433333334,40728.96941666667,29151.47245033113
2021-08-23,50500.0,49239.22,49029.0,49488.85,52462.541954,2616721363.68517,47576.32428571429,45715.785,38382.38033333334,40732.486750000004,29240.401324503313
2021-08-24,49860.0,49488.85,47600.0,47674.01,51014.594748,2486079315.56442,48001.76142857143,46113.3265,38650.539666666664,40679.75858333333,29324.503134657836
2021-08-25,49264.3,47674.01,47126.28,48973.32,44655.830342,2149442271.52642,48611.479999999996,46518.8695,38928.700833333336,40629.436499999996,29411.80169977925
2021-08-26,49352.84,48973.32,46250.0,46843.87,49371.277774,2333900030.22963,48623.37285714286,46719.2195,39131.09299999999,40562.750250000005,29493.802030905077
2021-08-27,49149.93,46843.86,46348.0,49069.9,42068.104965,2007071230.22,48587.291428571436,46944.0875,39374.00983333334,40525.374416666666,29581.266997792492
2021-08-28,49299.0,49069.9,48346.88,48895.35,26681.063786,1303966035.77055,48597.78857142857,47199.1365,39590.4035,40452.05008333333,29666.68549668874
2021-08-29,49632.27,48895.35,47762.54,48767.83,32652.283473,1588661416.36038,48530.44714285714,47324.858,39819.117333333335,40376.77891666667,29753.32962472406
2021-08-30,48888.61,48767.84,46853.0,46982.91,40288.35083,1932344430.92393,48172.455714285716,47394.754,40043.75433333334,40296.81808333334,29835.70637969095
2021-08-31,48246.11,46982.91,46700.0,47100.89,48645.52737,2303799571.38227,48090.58142857143,47474.2485,40265.66,40212.913916666665,29918.072450331125
2021-09-01,49156.0,47100.89,46512.0,48810.52,49904.65528,2386074445.41585,48067.32428571429,47694.8245,40501.349833333334,40176.334833333334,30004.583178807945
2021-09-02,50450.13,48810.51,48584.06,49246.64,54410.770538,2704192314.67469,48410.577142857146,47767.1565,40734.01866666666,40108.08925,30091.9569977925
2021-09-03,51000.0,49246.63,48316.84,49999.14,59025.644157,2949574478.07174,48543.32571428571,47913.688,41005.835333333336,40054.80141666667,30180.813841059604
2021-09-04,50535.69,49998.0,49370.0,49915.64,34664.65959,1733527136.44426,48689.08142857143,48060.779,41267.42916666667,39993.14216666667,30269.40905077263
2021-09-05,51900.0,49917.54,49450.0,51756.88,40544.835873,2049212025.84466,49116.08857142857,48353.5585,41565.67516666666,39933.93241666667,30362.08995584989
2021-09-06,52780.0,51756.88,50969.33,52663.9,49249.667081,2549290983.05688,49927.65857142857,48751.956,41895.478333333325,39887.457916666666,30456.52461368653
2021-09-07,52920.0,52666.2,42843.05,46863.73,123048.802719,6004105772.87044,49893.77857142857,48859.878000000004,42112.943666666666,39812.8545,30539.490022075057
2021-09-08,47340.99,46868.57,44412.02,46048.31,65069.3152,3000605793.93896,49499.177142857145,48824.2625,42322.03433333334,39724.34025,30620.247593818985
2021-09-09,47399.97,46048.31,45513.08,46395.14,50651.66002,2351862983.51824,49091.82,48677.896,42524.3035,39697.372083333335,30701.75267108168
2021-09-10,47033.0,46395.14,44132.29,44850.91,49048.26618,2243698626.03952,48356.35857142857,48479.348,42720.374833333335,39657.20491666666,30780.13856512141
2021-09-11,45987.93,44842.2,44722.22,45173.69,30440.4081,1380370764.01272,47678.93714285714,48276.0715,42927.7735,39618.30691666667,30859.05174392936
2021-09-12,46460.0,45173.68,44742.06,46025.24,32094.28052,1464780920.21998,46860.131428571425,48102.891,43147.860499999995,39612.159,30939.62492273731
2021-09-13,46880.0,46025.23,43370.0,44940.73,65429.15056,2930668118.26163,45756.821428571435,47966.227,43365.539333333334,39599.735916666665,31017.937483443708
2021-09-14,47250.0,44940.72,44594.44,47111.52,44855.85099,2072259519.06192,45792.219999999994,47873.137,43627.66683333333,39629.51491666667,31101.216070640177
2021-09-15,48500.0,47103.28,46682.32,48121.41,43204.71174,2056996398.84396,46088.37714285714,47937.014,43904.355833333335,39673.44516666667,31186.89196467991
2021-09-16,48557.0,48121.4,47021.1,47737.82,40725.08895,1948447232.91072,46280.188571428575,47870.41,44170.343499999995,39765.509583333325,31271.61353200883
2021-09-17,48150.0,47737.81,46699.56,47299.98,34461.92776,1637122049.41284,46630.055714285714,47790.641500000005,44444.68233333333,39821.95408333334,31355.51041942605
2021-09-18,48843.2,47299.98,47035.56,48292.74,30906.47038,1491461627.95142,47075.63428571429,47766.887,44753.0555,39913.96016666667,31440.735695364237
2021-09-19,48372.83,48292.75,46829.18,47241.75,29847.24349,1421642879.49321,47249.42142857143,47779.829,45004.67616666667,39995.560333333335,31523.775121412804
2021-09-20,47347.25,47241.75,42500.0,43015.62,78003.524443,3457139274.30007,46974.40571428571,47575.565500000004,45183.472666666676,40065.23008333333,31598.21028697572
2021-09-21,43639.0,43016.64,39600.0,40734.38,84534.080485,3551997786.69036,46063.385714285716,47171.7585,45301.81083333333,40081.380833333336,31667.71335540839
2021-09-22,44000.55,40734.09,40565.39,43543.61,58349.05542,2482639471.9076,45409.41428571428,46886.607,45456.568666666666,40124.87158333333,31743.61048565121
2021-09-23,44978.0,43546.37,43069.09,44865.26,48699.57655,2147211305.48209,44999.04857142857,46629.913,45614.63933333334,40171.73283333333,31822.756754966886
2021-09-24,45200.0,44865.26,40675.0,42810.57,84113.426292,3596718231.05055,44357.70428571429,46274.659499999994,45707.52216666667,40207.40441666667,31897.13693156733
2021-09-25,42966.84,42810.58,41646.28,42670.64,33594.57189,1428238748.20953,43554.54714285715,45820.347499999996,45761.068333333336,40265.79733333333,31971.039977924942
2021-09-26,43950.0,42670.63,40750.0,43160.9,49879.99765,2124657079.27978,42971.56857142857,45345.197499999995,45813.424,40337.09525,32046.15783664459
2021-09-27,44350.0,43160.9,42098.0,42147.35,39776.84383,1728912299.80342,42847.530000000006,45109.3785,45848.938500000004,40391.31258333333,32118.818719646802
2021-09-28,42787.38,42147.35,40888.0,41026.54,43372.2624,1816305387.83886,42889.26714285714,44858.29,45829.27466666667,40422.75199999999,32189.32766004415
2021-09-29,42590.0,41025.01,40753.88,41524.28,33511.53487,1399625476.05638,42600.79142857143,44614.747,45830.315500000004,40463.01191666666,32260.99657836645
2021-09-30,44141.37,41524.29,41410.17,43824.1,46381.22781,2005486003.56468,42452.05428571429,44563.4065,45896.626500000006,40515.14041666667,32337.562626931565
2021-10-01,48495.0,43820.01,43283.03,48141.61,66244.87492,3076094886.59247,43213.631428571425,44711.802500000005,46046.523,40589.26391666666,32423.800551876375
2021-10-02,48336.59,48141.6,47430.18,47634.9,30508.98131,1459064880.53244,43922.811428571425,44792.285500000005,46203.65383333333,40679.313083333334,32508.32655629139
2021-10-03,49228.08,47634.89,47088.0,48200.01,30825.05601,1482764462.19058,44642.68428571429,44955.2495,46344.93433333333,40785.0365,32594.29105960265
2021-10-04,49536.12,48200.01,46891.0,49224.94,46796.49372,2258464361.12636,45653.76857142857,45060.92049999999,46484.309,40896.941750000005,32682.1493598234
2021-10-05,51886.3,49224.93,49022.4,51471.99,52125.66793,2618101829.01772,47145.97571428572,45228.4495,46628.22766666666,41046.268416666666,32775.393421633555
2021-10-06,55750.0,51471.99,50382.41,55315.0,79877.545181,4236927265.38152,49116.07857142857,45607.3085,46807.26866666666,41229.05333333333,32876.99752759382
2021-10-07,55332.31,55315.0,53357.0,53785.22,54917.37766,2983143121.08864,50539.09571428572,45931.5705,46973.78283333334,41365.696416666666,32975.34452538632
2021-10-08,56100.0,53785.22,53617.61,53951.43,46160.25785,2522087625.09408,51369.07000000001,46214.505,47102.083333333336,41509.66066666667,33073.90673289183
2021-10-09,55489.0,53955.67,53661.67,54949.72,55177.08013,3024862790.69559,52414.044285714284,46599.9035,47258.16216666667,41656.47516666666,33174.80540838852
2021-10-10,56561.31,54949.72,54080.0,54659.0,89237.836128,4923958325.38988,53336.75714285714,47182.072499999995,47410.628833333336,41815.74925,33275.03311258278
2021-10-11,57839.04,54659.01,54415.06,57471.35,52933.165751,2994673617.72365,54514.81571428571,48018.921,47628.50133333333,41969.505750000004,33381.59768211921
2021-10-12,57680.0,57471.35,53879.0,55996.93,53471.2855,3017210682.88595,55161.235714285714,48641.587,47765.11683333334,42098.51108333333,33485.04847682119
2021-10-13,57777.0,55996.91,54167.19,57367.0,55808.44492,3123307687.4773,55454.37857142858,49266.674,47936.75833333333,42242.03575,33591.478233995585
2021-10-14,58532.54,57370.83,56818.05,57347.94,43053.336781,2481915791.59124,55963.338571428576,49993.5425,48109.66033333333,42400.360166666665,33697.830684326706
2021-10-15,62933.0,57347.94,56850.0,61672.42,82512.908022,4959389368.72673,57066.33714285714,50943.6315,48372.5125,42596.85558333334,33813.64399558499
2021-10-16,62378.42,61672.42,60150.0,60875.57,35467.88096,2173374058.80891,57912.887142857144,51829.365000000005,48642.17283333334,42805.65333333333,33927.8046799117
2021-10-17,61718.39,60875.57,58963.0,61528.33,39099.24124,2371696294.79731,58894.22000000001,52798.414000000004,48922.556833333336,43022.69175,34042.90033112583
2021-10-18,62695.78,61528.32,59844.45,62009.84,51798.44844,3195091233.42055,59542.57571428572,53847.579000000005,49176.7105,43242.77241666666,34158.77600441501
2021-10-19,64486.0,62005.6,61322.22,64280.59,53628.107744,3370863940.26944,60725.95571428571,54985.394499999995,49426.0125,43515.03625,34279.47649006623
2021-10-20,67000.0,64280.59,63481.4,66001.41,51428.934856,3362878816.40459,61959.44285714285,56094.26000000001,49712.33816666667,43794.135,34404.12022075055
2021-10-21,66639.74,66001.4,62000.0,62193.15,68538.64537,4407757970.87976,62651.61571428571,56796.837,49928.237,44031.76066666667,34519.99821192053
2021-10-22,63732.39,62193.15,60000.0,60688.22,52119.35886,3229377744.31143,62511.01571428571,57449.503000000004,50114.89316666666,44248.63675,34632.04386313466
2021-10-23,61747.64,60688.23,59562.15,61286.75,27626.93678,1686121722.21878,62569.75571428571,58103.840000000004,50341.77216666667,44496.15591666666,34742.98600441501
2021-10-24,61500.0,61286.75,59510.63,60852.22,31226.57676,1889694558.95049,62473.16857142857,58685.20399999999,50539.753833333336,44734.22733333333,34853.24196467991
2021-10-25,63710.63,60852.22,60650.0,63078.78,36853.83806,2309339650.10938,62625.874285714286,59265.54349999999,50810.335666666666,44970.71433333333,34967.984238410594
2021-10-26,63293.48,63078.78,59817.55,60328.81,40217.50083,2492606133.31895,62061.33428571429,59516.234,50997.98416666666,45185.997,35076.65796909492
2021-10-27,61496.0,60328.81,58000.0,58413.44,62124.49016,3688306192.97242,60977.33857142857,59747.645,51156.619,45373.511249999996,35180.58286975718
2021-10-28,62499.0,58413.44,57820.0,60575.89,61056.35301,3677629851.05961,60746.30142857142,60078.868,51353.420000000006,45586.26866666667,35288.253333333334
2021-10-29,62980.0,60575.9,60174.81,62253.71,43973.90414,2706090987.30963,60969.94285714285,60444.067500000005,51607.933333333334,45825.84383333334,35401.23867549669
2021-10-30,62359.25,62253.7,60673.0,61859.19,31478.12566,1937860260.43806,61051.72000000001,60804.077000000005,51853.905,46059.782499999994,35513.025386313464
2021-10-31,62405.3,61859.19,59945.36,61299.8,39267.63794,2396556477.34349,61115.659999999996,60995.4995,52062.05966666667,46281.70475,35623.63869757175
2021-11-01,62437.74,61299.81,59405.0,60911.11,44687.66672,2737282804.73813,60805.99285714286,61241.20849999999,52256.467500000006,46495.243083333335,35732.173355408384
2021-11-02,64270.0,60911.12,60624.68,63219.99,46368.2841,2909221038.40065,61219.01857142857,61533.85799999999,52476.814999999995,46741.32516666667,35845.76613686534
2021-11-03,63500.0,63220.57,60382.76,62896.48,43336.09049,2713389500.46636,61859.45285714286,61811.28500000001,52693.16233333333,46980.29575,35959.01613686534
2021-11-04,63086.31,62896.49,60677.01,61395.01,35930.93314,2218138026.70454,61976.469999999994,61797.4145,52853.79783333334,47209.736500000006,36068.582582781455
2021-11-05,62595.72,61395.01,60721.0,60937.12,31604.48749,1943346371.47039,61788.38571428571,61800.492000000006,52991.68483333334,47443.58158333333,36177.314238410596
2021-11-06,61560.49,60940.18,60050.0,61470.61,25590.57408,1556774943.55373,61732.87428571429,61797.60600000001,53235.13283333334,47674.03825,36286.75726269316
2021-11-07,63286.35,61470.62,61322.78,63273.59,25515.6883,1585744720.19977,62014.84428571428,61860.79349999999,53522.22083333333,47922.12758333333,36401.285982339956
2021-11-08,67789.0,63273.58,63273.58,67525.83,54442.094554,3575716171.0443,62959.80428571429,62023.0555,53874.399,48199.35125,36524.82130242826
2021-11-09,68524.25,67525.82,66222.4,66947.66,44661.378068,3014326962.08727,63492.32857142858,62070.367999999995,54242.678166666665,48481.5265,36646.604216335545
2021-11-10,69000.0,66947.67,62822.9,64882.43,65171.504046,4335575752.80522,63776.035714285725,62204.83200000001,54571.157166666664,48749.46533333333,36763.8710816777
2021-11-11,65600.07,64882.42,64100.0,64774.26,37237.98058,2415537333.57771,64258.78571428572,62409.134000000005,54883.64083333334,49015.75066666667,36880.69637969095
2021-11-12,65450.7,64774.25,62278.0,64122.23,44490.10816,2844286547.50404,64713.80142857144,62550.90800000001,55203.332500000004,49284.43591666666,36995.9529580574
2021-11-13,65000.0,64122.22,63360.22,64380.0,22504.97383,1442441613.59839,65129.42857142857,62727.297000000006,55491.1405,49559.40366666667,37110.96150110375
2021-11-14,65550.51,64380.01,63576.27,65519.1,25705.07347,1658473781.29377,65450.21571428572,62849.313,55781.102,49842.72891666667,37229.2266004415
2021-11-15,66401.82,65519.11,63400.0,63606.74,37829.37124,2460915922.87613,64890.345714285715,63013.2095,56045.584,50107.963749999995,37343.69050772626
2021-11-16,63617.31,63606.73,58574.07,60058.87,77455.15609,4705744041.29965,63906.23285714286,63095.48100000001,56258.23216666667,50351.45725,37450.10401766004
2021-11-17,60840.23,60058.87,58373.0,60344.87,46289.38491,2767802055.20042,63258.01,63083.92999999999,56459.101,50606.07825,37557.86015452539
2021-11-18,60976.0,60344.86,56474.26,56891.62,62146.99931,3644824179.14485,62131.91857142858,62815.8255,56619.93216666666,50812.30416666667,37657.702671081686
2021-11-19,58320.0,56891.62,55600.0,58052.24,50715.88726,2896189975.91077,61264.77714285714,62625.478,56870.542499999996,51027.00758333333,37760.14000000001
2021-11-20,59845.0,58057.1,57353.0,59707.51,33811.5901,1982718831.15708,60597.27857142857,62545.8635,57186.76133333333,51244.28608333333,37866.01044150111
2021-11-21,60029.76,59707.52,58486.65,58622.02,31902.22785,1886578154.51671,59611.98142857143,62431.40900000001,57438.068166666664,51447.31841666667,37970.433399558504
2021-11-22,59444.0,58617.7,55610.0,56247.18,51724.32047,2968622334.13766,58560.61571428572,62082.768500000006,57627.76683333333,51621.203083333334,38069.29818984548
2021-11-23,58009.99,56243.83,55317.0,57541.27,49917.85017,2837210673.48852,58200.95857142857,61815.007999999994,57873.2785,51790.40033333333,38171.30898454746
2021-11-24,57735.0,57541.26,55837.0,57138.29,39612.04964,2246374244.33057,57742.875714285714,61602.172,58114.405999999995,51937.737166666666,38271.99635761589
2021-11-25,59398.9,57138.29,57000.0,58960.36,42153.51522,2455658857.70059,58038.409999999996,61503.333999999995,58377.73033333333,52095.57716666667,38376.84077262693
2021-11-26,59150.0,58960.37,53500.0,53726.53,65927.87066,3649353860.42957,57420.451428571425,61116.12999999999,58570.71666666667,52209.82758333333,38469.589933774834
2021-11-27,55280.0,53723.72,53610.0,54721.03,29716.99957,1623173123.49173,56708.09714285714,60688.502,58798.95816666666,52314.116416666664,38564.670551876385
2021-11-28,57445.05,54716.47,53256.64,57274.88,36163.7137,1982198373.53284,56515.64857142857,60175.95450000001,59061.468166666666,52445.89183333333,38664.78735099338
2021-11-29,58865.97,57274.89,56666.67,57776.25,40125.28009,2313371348.11354,56734.08714285714,59717.384000000005,59294.00399999999,52595.31525,38767.18847682119
2021-11-30,59176.99,57776.25,55875.55,56950.56,49161.05194,2823644073.0219,56649.700000000004,59320.79049999999,59440.819833333335,52743.67141666667,38870.521169977925
2021-12-01,59053.55,56950.56,56458.01,57184.07,44956.63656,2584928714.07574,56656.23999999999,58941.280999999995,59599.972666666676,52901.81325,38973.69516556292
2021-12-02,57375.47,57184.07,55777.77,56480.34,37574.05976,2127110102.10731,56301.951428571425,58559.186499999996,59737.97816666667,53041.45625,39075.93280353201
2021-12-03,57600.0,56484.26,51680.0,53601.05,58927.69027,3246198505.94685,56284.025714285715,58020.23899999999,59810.91333333333,53147.61116666666,39171.616799117
2021-12-04,53859.1,53601.05,42000.3,49152.47,114203.373748,5495712061.97853,55488.51714285714,57201.90750000001,59772.25466666667,53200.24116666667,39257.2217218543
2021-12-05,49699.05,49152.46,47727.21,49396.33,45580.82012,2231486105.84391,54363.009999999995,56491.387,59673.61016666667,53240.43941666667,39343.9097571744
2021-12-06,50891.11,49396.32,47100.0,50441.92,58571.21575,2851528919.17954,53315.24857142857,56010.5395,59617.8885,53295.835666666666,39432.70163355408
2021-12-07,51936.33,50441.91,50039.74,50588.95,38253.46877,1950573500.20867,52406.44714285714,55522.743500000004,59561.84716666666,53331.96525,39521.55832229581
2021-12-08,51200.0,50588.95,48600.0,50471.19,38425.92466,1925458787.11475,51447.46428571428,55201.721999999994,59487.205,53372.683583333324,39610.04242825607
2021-12-09,50797.76,50471.19,47320.0,47545.59,37692.68665,1841474998.89511,50171.07142857143,54676.389500000005,59368.648166666666,53389.6385,39691.951192052984
2021-12-10,50125.0,47535.9,46852.0,47140.54,44233.57391,2135023722.85315,49248.14142857143,54048.041000000005,59196.468,53412.48466666667,39773.20441501104
2021-12-11,49485.71,47140.54,46751.0,49389.99,28889.19358,1397524635.5814,49282.072857142855,53586.4395,59086.35233333333,53425.73458333333,39858.67509933775
2021-12-12,50777.0,49389.99,48638.0,50053.9,26017.93421,1292315883.62455,49376.01142857143,53276.7755,58964.467333333334,53450.61283333333,39945.36072847682
